"","X_WGS84","Y_WGS84","bio3","bio4","bio7","bio11","bio12"
"7921",-54.75,-23.749992177,54.1111424031111,2900.662118896,208.777626533111,203.111257140445,1553.77746485778
"7922",-53.25,-23.749992177,57.6666979586667,2807.44146648911,207.888847166222,197.555612924222,1403.66509685133
"7923",-51.75,-23.749992177,60.2222065762222,2573.44515894511,197.111105895778,182.222509065556,1457.10942134311
"7924",-50.25,-23.749992177,60.33335941,2579.55352157555,199.222149207556,174.667094324,1340.66531068
"7925",-48.75,-23.749992177,59.0000573686667,2465.99584859466,189,176.444668703778,1263.44348482311
"7926",-47.25,-23.749992177,57.2222743755556,2277.10969775578,169.777845577111,183.555508617556,1558.66253612266
"7927",-45.75,-23.749992177,57.3334037403334,2152.000430265,162.000258159,183.332996944333,1863.98846107499
"7928",-44.25,-23.749992177,60.000046938,2081.003144846,168.000563256,214.999248992,2133.97840851999
"7929",-42.75,-23.749992177,NA,NA,NA,NA,NA
"7930",14.25,-23.749992177,67.3333646253333,1674.000797946,157.333552377333,180.000031292,14.000015646
"7931",15.75,-23.749992177,67.7778090697778,2596.44318754911,222.444543535778,168.555727661556,126.778121989778
"7932",17.25,-23.749992177,58.5555712015556,4130.32932795733,276.666557144667,156.666729250667,247.111877765112
"7933",18.75,-23.749992177,57.666671882,4418.44030346978,300.555425172222,160.444470521111,259.222728109556
"7934",20.25,-23.749992177,56.3333229026667,4601.88581705755,308.888774151556,159.222253514222,280.444887747778
"7935",21.75,-23.749992177,55.0000104306667,4649.99677170866,301.999895693333,162.777824715778,330.555837183556
"7936",23.25,-23.749992177,55.8888941042222,4383.22003178222,291.444366214444,167.333390702,353.333442855333
"7937",24.75,-23.749992177,56.2222170068889,4085.77681815644,281.222190930222,168.000067799333,406.332999552
"7938",26.25,-23.749992177,54.33335941,4125.21871751822,285.888758505555,167.888873242889,446.999780956
"7939",27.75,-23.749992177,54.2222274375556,3994.22440744689,281.111173695111,167.000119952667,521.776395714444
"7940",29.25,-23.749992177,56.4444183677778,3201.77793945311,236.777824715778,158.666838772667,676.109755124444
"7941",30.75,-23.749992177,57.2222117915555,2925.88604131689,222.110954651111,190.888914965556,707.667970500001
"7942",32.25,-23.749992177,57.6666770973333,3094.44283812178,234.999937416,208.111168479778,571.776729495777
"7943",33.75,-23.749992177,63.1110902497778,2498.00224780867,212.777876869111,225.555529478889,681.332697062666
"7944",35.25,-23.749992177,62.1666979586667,2232.16535240267,183.333403740333,216.999960885,936.499913947
"7945",44.25,-23.749992177,63.7777829931111,2917.11105374244,225.777913376445,215.444480951778,506.889321761556
"7946",45.75,-23.749992177,64.8888628122222,2873.11012019778,227.111095465111,200.555576416889,756.778059405778
"7947",47.25,-23.749992177,58.5625,2728.7496831685,186.9374647965,194.93759974325,1719.625187752
"7948",113.25,-23.749992177,48.5,4329.001032636,242.500117345,191.000046938,234.499976531
"7949",114.75,-23.749992177,49.33335941,5173.22105920289,285.777777777778,191.666744896667,231.555821537556
"7950",116.25,-23.749992177,47.8888941042222,5865.88563452089,312.222138776889,189.444616550444,253.666823126667
"7951",117.75,-23.749992177,45.1111215417778,6149.44114835378,309.444319276444,187.888982764889,271.889389560889
"7952",119.25,-23.749992177,43.6666770973333,6331.33000595067,310.333208165333,171.777981175778,295.555633785556
"7953",120.75,-23.749992177,43.7777882084444,6373.22003699755,320.111027665778,172.666739681333,267.555785030222
"7954",122.25,-23.749992177,43.5555659862222,6335.77592111911,326.111006804444,178.666750112,236.000177321333
"7955",123.75,-23.749992177,43.2222378682222,6273.33097600267,326.111017235111,180.555706800222,215.444434013778
"7956",125.25,-23.749992177,42.6666770973333,6208.44258257044,324.333249888,180.333406348,216.000260766667
"7957",126.75,-23.749992177,42.4444653057778,6122.22063154556,319.111064173111,179.333427209333,242.555670292889
"7958",128.25,-23.749992177,43.000015646,6014.88767371622,314.444444444444,175.555665077556,294.777756916444
"7959",129.75,-23.749992177,44.0000052153333,6006.22105920289,319.666624944,168.000046938,336.555811106889
"7960",131.25,-23.749992177,44.8888941042222,6081.44229572711,326.111012019778,151.444585258445,363.777543087778
"7961",132.75,-23.749992177,45.0000052153333,6134.10855038244,330.444314061111,147.666760542667,315.111152833778
"7962",134.25,-23.749992177,45.6666666666667,6172.33205036133,335.555477325555,150.111027665778,278.556306563556
"7963",135.75,-23.749992177,46.2222222222222,6167.665122928,336.555534694222,161.333317687333,243.445101576445
"7964",137.25,-23.749992177,46.1111163264444,6124.22069934489,334.222180499556,170.555592062889,213.444757364445
"7965",138.75,-23.749992177,44.8889045348889,6042.77573858244,324.333275964667,177.222248298889,203.222477773556
"7966",140.25,-23.749992177,44.3333541946667,5934.99801817333,313.222128346222,180.555618139556,223.222540357556
"7967",141.75,-23.749992177,45.5555712015556,5854.44177940911,311.333260318667,179.666713604667,265.889165301556
"7968",143.25,-23.749992177,46.5555712015556,5706.10894153244,311.111085034444,177.333385486667,349.778382756445
"7969",144.75,-23.749992177,47.4444600904445,5422.10809143311,302.888810658889,178.888951472889,456.333479362667
"7970",146.25,-23.749992177,49.3333385486667,5178.10832612311,295.999848755333,168.222269160222,564.444606119778
"7971",147.75,-23.749992177,49.8888993195556,4961.32994336666,284.666536283333,169.555628570222,688.221857148888
"7972",149.25,-23.749992177,50.6666666666667,4537.995400076,264.333103858667,175.666781404,696.555581632222
"7973",150.75,-23.749992177,48.12498239825,4014.24528859825,229.49966556675,181.25025229175,827.001155848251
"7974",152.25,-23.749992177,46,3593.996432712,199.999577558,190.00023469,1161.999624496
"7975",-71.25,-25.249992177,NA,NA,NA,NA,NA
"7976",-69.75,-25.249992177,71.2222482988889,1992.77694332444,194.888972334222,123.666567575333,9.99993220066663
"7977",-68.25,-25.249992177,67.5555607708889,2584.55508617556,213.66679705,40.3332394573333,43.4443192764444
"7978",-66.75,-25.249992177,60.8889149655556,3392.11030794978,249.555607708889,41.3333489793333,123.999958277333
"7979",-65.25,-25.249992177,53.3333698406667,3991.77633313044,264.222206576222,122.666280732,566.776223608444
"7980",-63.75,-25.249992177,51.2222274375556,4341.77618188578,270.111048527111,174.888951472889,727.333870512667
"7981",-62.25,-25.249992177,53.7777829931111,4103.998576214,266.555503402222,187.555597278222,704.222394328222
"7982",-60.75,-25.249992177,53.7777777777778,3949.331388014,254.999989569333,192.222258729556,890.777183229777
"7983",-59.25,-25.249992177,51.2222378682222,3912.10873813444,253.333265534,198.444522674444,1060.88814309622
"7984",-57.75,-25.249992177,48.666687528,3682.55415263089,226.111058957778,204.555644216222,1345.55400660155
"7985",-56.25,-25.249992177,48.6666614513333,3578.66502383667,212.999895693333,198.777876869111,1542.10971861711
"7986",-54.75,-25.249992177,51.6666614513333,3580.77519618778,228.111012019778,187.889040133556,1649.55478890155
"7987",-53.25,-25.249992177,55.4444600904445,3194.55250458555,223.333166442667,170.777882084444,1774.44299458178
"7988",-51.75,-25.249992177,56.1111528337778,2796.33064222133,199.444345353111,159.555612924222,1715.10994809178
"7989",-50.25,-25.249992177,56.2222430835556,2741.66610341067,198.111121541778,157.777876869111,1506.998998656
"7990",-48.75,-25.249992177,49.750046938,2855.4998943895,180.125093876,178.12470077025,1693.8701067135
"7991",-47.25,-25.249992177,50.000046938,2625.9976531,174,204.000046938,1829.99483682
"7992",14.25,-25.249992177,NA,NA,NA,NA,NA
"7993",15.75,-25.249992177,61.4444757364445,2632.66716212333,189.333505439333,144.666666666667,79.6669952326668
"7994",17.25,-25.249992177,57.2222222222222,4198.77773083978,262.111199771778,146.000020861333,187.555565986222
"7995",18.75,-25.249992177,55,5079.88822654156,313.000062584,154.333338548667,227.666870064667
"7996",20.25,-25.249992177,54.1111215417778,5451.44011050244,335.777647394444,149.777840361778,233.889040133556
"7997",21.75,-25.249992177,54.1111215417778,5200.66389210933,325.333208165333,153.666713604667,287.777939453111
"7998",23.25,-25.249992177,54.8888993195556,4802.77534743244,309.666588436667,157.222310882889,339.222060546889
"7999",24.75,-25.249992177,55.0000052153333,4409.329635662,293.110975512444,155.888951472889,446.333302041333
"8000",26.25,-25.249992177,54.3333072566667,4214.78075051778,278.889071425556,151.000271197333,571.665477570666
"8001",27.75,-25.249992177,55.9999739233333,3821.56101079423,267.555957136222,153.777965529778,687.887506825555
"8002",29.25,-25.249992177,58.3333333333333,3559.33092906466,259.222117915555,141.777944668445,724.443928126444
"8003",30.75,-25.249992177,60.666656236,2670.22311925956,207.888972334222,155.777918591778,1006.55292181222
"8004",32.25,-25.249992177,59.6666510206667,2695.003739394,210.000265982,206.666624944,769.554783686222
"8005",33.75,-25.249992177,62.2000281628,2308.0015771168,189.4002253024,214.400093876,924.998141255199
"8006",35.25,-25.249992177,62,2010.998404108,159.000140814,222.999953062,1012.997934728
"8007",44.25,-25.249992177,62.000062584,3098.66733944467,217.333646253334,216.333333333333,438.667840116667
"8008",45.75,-25.249992177,62.8333802713334,3092.000837061,222.333575846333,210.666674489667,508.334890110334
"8009",47.25,-25.249992177,59,2635.00046938,184.333395917333,191.333348979333,1375.66685441867
"8010",113.25,-25.249992177,46,4153.002253024,231.000187752,184.000046938,229
"8011",114.75,-25.249992177,47.3333385486667,5452.77603064111,292.444381860444,177.666734466,214.333411563333
"8012",116.25,-25.249992177,45.6666666666667,6274.77743878111,321.333343764,172.888914965556,216.222436050889
"8013",117.75,-25.249992177,43.1111163264444,6547.10972383244,320.666656236,165.666739681333,226.000198182667
"8014",119.25,-25.249992177,42.333343764,6742.77693289378,329.333317687333,155.222274375556,247.111142403111
"8015",120.75,-25.249992177,42.2222274375556,6677.88760591689,332.999947846667,155.666817911333,266.777470073111
"8016",122.25,-25.249992177,42.1111215417778,6596.55545124889,335.777756916445,160.444486167111,221.666917002667
"8017",123.75,-25.249992177,42,6520.44390204978,336.222206576222,161.888987980222,188.666671882
"8018",125.25,-25.249992177,41.7777777777778,6476.33225375933,334.333307256667,162.888967118889,186.000146029333
"8019",126.75,-25.249992177,41.3333333333333,6391.55453335022,328.777725624444,161.444548751111,212.444517459111
"8020",128.25,-25.249992177,42.3333176873333,6163.11063130044,318.666645805333,159.000093876,271.889055779556
"8021",129.75,-25.249992177,43.8888836735555,6153.22162245889,326.111085034444,149.111204987111,329.555659862222
"8022",131.25,-25.249992177,45,6289.99941066733,339.222170068889,145.222310882889,311.222290021556
"8023",132.75,-25.249992177,45,6346.77750136511,333.777835146444,145.555592062889,259.000146029333
"8024",134.25,-25.249992177,44.8888888888889,6371.22187801022,333.000062584,152.222185714889,195.778059405778
"8025",135.75,-25.249992177,44.6666770973333,6414.332483234,338.777788208444,160.333343764,158.222420404889
"8026",137.25,-25.249992177,44.4444444444444,6404.66534718733,338.333328118,165.000015646,162.33351587
"8027",138.75,-25.249992177,43.6666666666667,6354.77668777311,332.999994784667,168.222258729556,173.666750112
"8028",140.25,-25.249992177,43.1111163264444,6304.22040728622,326.444418367778,169.666734466,194.66679705
"8029",141.75,-25.249992177,43.2222274375556,6264.331904332,322.777741270444,168.333385486667,238.222363036222
"8030",143.25,-25.249992177,44.2222326528889,6165.88691749289,319.111079819111,168.000041722667,307.333213380667
"8031",144.75,-25.249992177,45.666687528,5946.330746528,314.777730839778,160.333468932,450.222185714889
"8032",146.25,-25.249992177,47.6666823126667,5723.55368325089,313.888904534889,150.111168479778,536.777824715778
"8033",147.75,-25.249992177,48.6666823126667,5517.99744448666,305.222164853556,136.000359858,689.666192071333
"8034",149.25,-25.249992177,49.5555712015556,5189.33101251,293.555446033555,154.444533105111,679.000229474667
"8035",150.75,-25.249992177,48.8889045348889,4761.44121615311,276.888737644222,155.444543535778,717.222498634889
"8036",152.25,-25.249992177,48.142843732,3905.996761278,228.142588925714,174.57156268,1023.71531835029
"8037",153.75,-25.249992177,45,3018.66625987067,155.666619728667,194.999953062,1347.16679183467
"8038",-108.75,-26.749992177,NA,NA,NA,NA,NA
"8039",-71.25,-26.749992177,52.999976531,2447.997793914,150.499812248,154.000117345,45.0006336630003
"8040",-69.75,-26.749992177,66.7777986391111,2083.77909725711,169.333541946667,93.0003494273335,29.2220031782221
"8041",-68.25,-26.749992177,65.333343764,2721.77391321578,208.99984354,20.889092286889,86.2218519335554
"8042",-66.75,-26.749992177,56.2222326528889,3774.99781477533,250.333296826,51.7778351464445,162.332869168666
"8043",-65.25,-26.749992177,48.66671882,4514.325129614,266.110777329778,134.999462820666,713.998007742665
"8044",-63.75,-26.749992177,49.33335941,4768.33033451666,286.444251477111,167.333364625333,692.778215865778
"8045",-62.25,-26.749992177,51.6666823126667,4499.77494585178,282.444324491778,179.888935826889,690.999786171333
"8046",-60.75,-26.749992177,51.5555712015556,4285.330981218,269.666557144667,183.333395917333,983.110417471777
"8047",-59.25,-26.749992177,48.5555555555556,4235.998325878,251.555623354889,184.555607708889,1247.55464287222
"8048",-57.75,-26.749992177,45.666687528,4076.77547781578,229.777736055111,194.000031292,1446.33375056
"8049",-56.25,-26.749992177,47.1111424031111,4043.44164902578,233.777704763111,189.444449659778,1735.22112700222
"8050",-54.75,-26.749992177,51.5555555555556,3745.55606665822,237.666744896667,176.111131972444,1728.999436744
"8051",-53.25,-26.749992177,53.7777934237778,3322.22181021089,223.555633785556,168.999880047333,1966.334032188
"8052",-51.75,-26.749992177,53.6666979586667,3047.66570704533,211.666671882,152.222128346222,1947.77790816111
"8053",-50.25,-26.749992177,52.3333489793333,2974.77849227845,204.000104306667,149.666760542667,1603.88744424155
"8054",-48.75,-26.749992177,47.6666979586667,2745.66640068467,176.166721427667,176.833106466333,1724.33293436033
"8055",15.75,-26.749992177,57.5,2547.50363182775,170.00017015025,139.62491199125,56.8752464245001
"8056",17.25,-26.749992177,55.2222170068889,4163.00128818733,254.333385486667,146.444454875111,121.111517907111
"8057",18.75,-26.749992177,55.8888732428889,4997.33422515533,307.222232652889,152.222305667556,155.777923807111
"8058",20.25,-26.749992177,53.5555503402222,5629.55718273956,337.666739681333,146.222190930222,191.111371877778
"8059",21.75,-26.749992177,53.0000104306667,5515.44392291111,331.777845577111,144.111158049111,231.666911787333
"8060",23.25,-26.749992177,53.4444496597778,5115.33295782933,315.333364625333,142.000083445333,378.777412704444
"8061",24.75,-26.749992177,52.666671882,5009.21886876289,314.999890478,132.111204987111,468.333348979333
"8062",26.25,-26.749992177,53.1111476184445,4516.99446653133,289.999749664,126.888977549556,597.111549199111
"8063",27.75,-26.749992177,54.6666927433333,4211.43795656977,276.777443996444,123.000093876,683.667334229334
"8064",29.25,-26.749992177,57.5555555555556,3742.22160159755,258.888883673556,117.444533105111,731.222243083556
"8065",30.75,-26.749992177,61.1111006804444,2711.44384989644,203.777767347111,142.111163264444,984.000417226667
"8066",32.25,-26.749992177,58.8888732428889,2577.88886281222,198.222222222222,204.222190930222,731.666823126667
"8067",113.25,-26.749992177,49.5,4365,247,175,295.5
"8068",114.75,-26.749992177,48.2222170068889,5361.336050522,288.777876869111,164.111168479778,257.443839465777
"8069",116.25,-26.749992177,44.3333333333333,6296.55562335489,317.000026076667,157.333421994,214.444293199778
"8070",117.75,-26.749992177,41.5555451248889,6515.00039636533,313.666692743333,153.333375056,234.444298415111
"8071",119.25,-26.749992177,40.7777777777778,6664.22250906556,321.666661451333,145.333406348,268.333275964667
"8072",120.75,-26.749992177,41.5555607708889,6709.44463741178,333.333354194667,144.777824715778,256.444611335111
"8073",122.25,-26.749992177,41.2222326528889,6596.00101177467,333.666729250667,145.888972334222,221.777699547778
"8074",123.75,-26.749992177,41.9999895693333,6465.44599861378,334.666703174,149.555581632222,189.444423583111
"8075",125.25,-26.749992177,42.1111006804444,6384.44624894978,333.111168479778,149.000052153333,184.777767347111
"8076",126.75,-26.749992177,42.5555503402222,6303.89098023756,330.222248298889,149.111137187778,190.222316098222
"8077",128.25,-26.749992177,43.8888784582222,6084.11230542245,324.999989569333,149.000057368667,214.222425620222
"8078",129.75,-26.749992177,45.4444340137778,6014.33589927733,326.666708389333,140.777616102444,259.445503157112
"8079",131.25,-26.749992177,46.2222170068889,6119.66810088333,331.333369840667,136.333333333333,266.555910198222
"8080",132.75,-26.749992177,45.666656236,6252.77928500911,326.444475736444,139.222201360889,244.333562808
"8081",134.25,-26.749992177,44.4444392291111,6394.88984851022,328.000057368667,148.888873242889,191.777814285111
"8082",135.75,-26.749992177,43.666671882,6555.99988526267,337.444454875111,155.111137187778,149.555440818222
"8083",137.25,-26.749992177,43.0000052153333,6614.66566532267,340.777772562444,158.555597278222,143.555560770889
"8084",138.75,-26.749992177,42.3333333333333,6581.88812745022,337.444444444444,159.222263944889,157.888873242889
"8085",140.25,-26.749992177,41.8888888888889,6533.88799185156,330.777777777778,159.444470521111,166.222336959556
"8086",141.75,-26.749992177,41.333343764,6533.10987507711,328.222196145556,157.777876869111,219.555435602889
"8087",143.25,-26.749992177,41.666671882,6459.99898822533,325.444407937111,157.333375056,304.333354194667
"8088",144.75,-26.749992177,43.1111215417778,6293.55465330289,318.222206576222,153.000041722667,399.444658273111
"8089",146.25,-26.749992177,44.5555607708889,6075.99861272133,310.888868027556,145.000010430667,484.889264392889
"8090",147.75,-26.749992177,46.5555659862222,5844.44324491778,310.222253514222,139.666614513333,577.778382756445
"8091",149.25,-26.749992177,47.7777934237778,5542.77706849244,300.333333333333,145.777814285111,625.777767347111
"8092",150.75,-26.749992177,48.2222274375556,5154.331826102,285.888857596889,143.888904534889,665.889478221556
"8093",152.25,-26.749992177,49.2222170068889,4289.44230615778,251.333255103333,148.00007823,1052.11084512911
"8094",153.75,-26.749992177,47.25,3522,193.25,173.25,1590
"8095",-71.25,-28.249992177,59.499929593,2612.503567288,187.999812248,130.750680601,47.4998943894999
"8096",-69.75,-28.249992177,64.5555659862222,2525.77439824178,192.222024039555,42.4445591817778,70.9998644013332
"8097",-68.25,-28.249992177,59.0000573686667,3695.98873487999,247.3328118,55.3329421833331,147.221742411555
"8098",-66.75,-28.249992177,48.7777882084444,5739.10191126311,325.110699099778,119.666385038666,304.776896386444
"8099",-65.25,-28.249992177,45.0000104306667,5424.66284904266,305.222091838889,140.888941042222,599.669253472001
"8100",-63.75,-28.249992177,47.8889045348889,5220.33180002533,309.555477325555,159.444470521111,613.555602493556
"8101",-62.25,-28.249992177,49.5555607708889,4972.44295807444,299.222190930222,167.111189341111,755.444074155777
"8102",-60.75,-28.249992177,49.5555659862222,4644.998388462,278.444470521111,172.222305667556,1060.11131972444
"8103",-59.25,-28.249992177,46.1111163264444,4460.99870659733,247.999968708,173.333401132667,1192.66736552133
"8104",-57.75,-28.249992177,45.3333333333333,4431.10972904778,245.222170068889,181.333442855333,1435.22222743756
"8105",-56.25,-28.249992177,46.3333333333333,4240.44277553778,242.222154422889,179.889019272222,1705.334000896
"8106",-54.75,-28.249992177,48.8888941042222,3851.88803357422,233.666697958667,177.000067799333,1911.99927506867
"8107",-53.25,-28.249992177,49.4444548751111,3313.66597824267,206.888878458222,173.222269160222,1830.77862266178
"8108",-51.75,-28.249992177,50.0000104306667,2956.77893558178,188.888982764889,159.222331744222,1853.77685987911
"8109",-50.25,-28.249992177,49.6666979586667,2752.99750185533,182.888805443556,149.888502954222,1718.11307207645
"8110",-48.75,-28.249992177,45.7999718372,2742.001267326,170.8000375504,165.6002910156,1662.199389806
"8111",15.75,-28.249992177,63.3332238113333,1924.34461409934,148.667120400667,152.999655788,42.6671047546669
"8112",17.25,-28.249992177,58.3333020413333,3413.674244546,228.555821537556,152.888549892222,69.4450389924448
"8113",18.75,-28.249992177,55.666687528,5179.44099710911,316.333119504667,151.110751253111,109.778643523112
"8114",20.25,-28.249992177,53.5555607708889,5370.55633785556,323.111189341111,147.222284806222,175.999702726
"8115",21.75,-28.249992177,51.1111163264444,5546.33261883267,322.555592062889,138.777762131778,231.111231063778
"8116",23.25,-28.249992177,52.4444496597778,5210.88737122689,313.222170068889,127.333302041333,382.111919487778
"8117",24.75,-28.249992177,52.333343764,5326.22054810022,320.777772562444,126.777762131778,442.444804302445
"8118",26.25,-28.249992177,51.6666614513333,5213.55410047756,318.111064173111,116.222284806222,517.33351587
"8119",27.75,-28.249992177,55.333312472,4516.44454353578,284.888894104222,109.777683901778,656.555795460889
"8120",29.25,-28.249992177,56.3333541946667,3913.22397978956,255.666979586667,103.778215865778,771.888575968889
"8121",30.75,-28.249992177,61.6666823126667,2871.22151293689,213.111064173111,157.888701136889,795.222780262889
"8122",32.25,-28.249992177,57.8571763842857,2490.49847116229,181.285754518286,199.071348106286,891.070550160285
"8123",114.75,-28.249992177,49.2856941694286,4839.57488857257,269.714419822857,155.714352768571,411.284641417142
"8124",116.25,-28.249992177,45.3333176873333,6069.22364600822,312.555571201556,145.444543535778,280.888330848222
"8125",117.75,-28.249992177,42.8888732428889,6402.334032188,318.777762131778,144.333390702,261.888737644222
"8126",119.25,-28.249992177,41.1111058957778,6502.00108478933,318.888914965556,137.666703174,261.777725624444
"8127",120.75,-28.249992177,40.1111006804444,6478.66942036267,317.555722446222,135.777741270444,247.888972334222
"8128",122.25,-28.249992177,41.1111058957778,6307.78020812311,318.888987980222,136.444460090444,235.555513832889
"8129",123.75,-28.249992177,42.5555399095555,6126.89121492756,323.333432424667,138.000062584,218.999848755333
"8130",125.25,-28.249992177,43.7777725624444,5932.11430811045,320.111204987111,142.555560770889,190.444439229111
"8131",126.75,-28.249992177,45.3333229026667,5788.11444892445,318.222290021556,141.333322902667,183.555722446222
"8132",128.25,-28.249992177,46.8888732428889,5644.22491854956,317.888946257556,142.444480951778,181.444512243778
"8133",129.75,-28.249992177,48.333312472,5570.11390131445,318.000062584,141.666697958667,190.666843988
"8134",131.25,-28.249992177,48.7777569164444,5635.89135052622,318.555576416889,141.777809069778,197.222415189556
"8135",132.75,-28.249992177,47.6666510206667,5829.55843963489,316.555644216222,145.111095465111,193.666744896667
"8136",134.25,-28.249992177,45.4444340137778,6147.33527343733,319.444522674444,148.000010430667,183.222310882889
"8137",135.75,-28.249992177,43.4444444444444,6476.11225326911,330.555612924222,149.888909750222,157.777882084444
"8138",137.25,-28.249992177,42.8888941042222,6629.44451745911,339.555565986222,151.555618139556,144.444345353111
"8139",138.75,-28.249992177,42.1111058957778,6653.11101201978,337.111131972444,149.777835146444,162.777715193778
"8140",140.25,-28.249992177,40.7777934237778,6595.88936869956,328.111147618444,150.444480951778,182.888836735556
"8141",141.75,-28.249992177,40.2222274375556,6582.77729275178,325.111163264444,148.666760542667,220.999932200667
"8142",143.25,-28.249992177,40.6666666666667,6525.33375056,324.222248298889,150.111121541778,298.111231063778
"8143",144.75,-28.249992177,42.6666666666667,6307.11119455644,318.333354194667,146.111121541778,374.666765758
"8144",146.25,-28.249992177,43.5555607708889,6132.333453286,308.888888888889,145.555550340222,425.555779814889
"8145",147.75,-28.249992177,45.1111215417778,5983.665607954,306.666645805333,146.444465305778,497.333604530667
"8146",149.25,-28.249992177,46.4444444444444,5694.44397506444,296.222222222222,145.888888888889,582.000286843333
"8147",150.75,-28.249992177,48.2222222222222,5355.88773630022,290.444366214444,138.777819500444,674.666181640666
"8148",152.25,-28.249992177,49.4444548751111,4443.44512765311,255.889040133556,133.333599315334,946.441815916443
"8149",153.75,-28.249992177,50.3333333333333,3632.33261361733,207.999984354,159.666791834667,1520.999890478
"8150",-71.25,-29.749992177,57.1667136046667,2732.997160251,184.333286395333,98.8337479523336,86.4996010269998
"8151",-69.75,-29.749992177,60.4444705211111,3268.99661524866,223.99984354,-4.77726667511083,143.110328811111
"8152",-68.25,-29.749992177,50.2222743755556,5461.65645504399,315.221820641555,92.9998226786665,172.111027665778
"8153",-66.75,-29.749992177,44.1111580491111,6121.77136291777,327.222055331555,136.110699099778,331.222039685555
"8154",-65.25,-29.749992177,45.2222170068889,5574.89097502222,309.000067799333,152.555513832889,455.222295236889
"8155",-63.75,-29.749992177,49.2222013608889,5051.78015075444,297.111231063778,142.888982764889,707.777313613111
"8156",-62.25,-29.749992177,48.8888888888889,5031.44524239044,289.444512243778,150.666760542667,841.332963044666
"8157",-60.75,-29.749992177,48.1111058957778,4831.665295034,274.111142403111,157.333395917333,972.222722894222
"8158",-59.25,-29.749992177,45.5555503402222,4759.55391272556,256.666583221333,159.333411563333,1099.22283763156
"8159",-57.75,-29.749992177,44.1111163264444,4771.33206600733,249.999947846667,161.666724035333,1296.33371405267
"8160",-56.25,-29.749992177,44.8888888888889,4550.33219117533,249.777746485778,160.444533105111,1528.22322356622
"8161",-54.75,-29.749992177,46.5555503402222,4027.22158595156,230.888920180889,162.222316098222,1760.77933716245
"8162",-53.25,-29.749992177,46.1111424031111,3450.88746510289,204.666645805333,170.666531068,1621.77939453111
"8163",-51.75,-29.749992177,45.3333489793333,3215.99882655,188.777772562444,170.888914965556,1541.00094919067
"8164",-50.25,-29.749992177,44.1429040808572,2976.71261606257,175.142917491714,160.285680758571,1793.28629095257
"8165",17.25,-29.749992177,57.9999718372,3235.8058484748,217.8002065272,142,129.199624496
"8166",18.75,-29.749992177,53.1111058957778,4832.78299832645,291.778012467778,135.000177321333,171.221544228888
"8167",20.25,-29.749992177,50.7777829931111,5463.22223265289,326.444387075778,131.666781404,178.111194556444
"8168",21.75,-29.749992177,48.7777725624444,5907.99753314733,336.999859186,132.000083445333,201.889123578889
"8169",23.25,-29.749992177,48.7777882084444,5863.99823721733,329.999984354,122.666671882,269.556066658222
"8170",24.75,-29.749992177,48.8889149655556,5861.32826924466,330.555435602889,108.778095913111,368.333625392
"8171",26.25,-29.749992177,51.6666666666667,5296.77800203711,314.222269160222,102.555612924222,491.111335370445
"8172",27.75,-29.749992177,53.1111319724445,4431.00105349733,270.666786619333,95.4443818604444,671.00054761
"8173",29.25,-29.749992177,56.8888419508889,3565.55613967289,238.333156012,99.999488897333,767.445002485111
"8174",30.75,-29.749992177,58.4375,2614.690574439,185.68773469,161.50017015025,879.373550789249
"8175",32.25,-29.749992177,NA,NA,NA,NA,NA
"8176",114.75,-29.749992177,49.6666353746666,4601.006633904,259.666917002667,159.666431976667,517.666431976667
"8177",116.25,-29.749992177,46.3333333333333,5572.67091716334,294.000166890667,140.444501813111,387.332597971333
"8178",117.75,-29.749992177,43.7777621317778,6088.44725029378,310.444559181778,135.666677097333,314.666458053333
"8179",119.25,-29.749992177,41.8888888888889,6262.334783196,314.444491382444,129.222316098222,306.999666218666
"8180",120.75,-29.749992177,41.1111006804444,6028.11378136178,302.777871653778,131.000026076667,287.110991158444
"8181",122.25,-29.749992177,42.2222117915555,5803.89197115089,300.333406348,132.555565986222,247.222185714889
"8182",123.75,-29.749992177,44.5555399095555,5580.55873169356,302.888998410889,132.333338548667,232.666656236
"8183",125.25,-29.749992177,46.5555451248889,5278.44805345511,297.333474147333,139.333354194667,198.110975512444
"8184",126.75,-29.749992177,48.3333229026667,5075.004240066,294.444590473778,139.777819500444,184.222050116222
"8185",128.25,-29.749992177,50.2221961455555,4981.67049993667,297.444564397111,139.555565986222,171.666677097333
"8186",129.75,-29.749992177,51.666656236,4924.67046342934,297.777949883778,140.444480951778,172.999859186
"8187",131.25,-29.749992177,52.1110850344444,4947.55952442422,297.666807480667,144.666666666667,173.222185714889
"8188",132.75,-29.749992177,50,5205.670270462,297.777897730444,145.222284806222,179.555362588222
"8189",134.25,-29.749992177,47.2222117915555,5720.33579497067,308.444501813111,144.333375056,169
"8190",135.75,-29.749992177,44.6666614513333,6172.77981175778,319.333385486667,141.66671882,152.666614513333
"8191",137.25,-29.749992177,43,6427.11284781711,327.888998410889,143.444470521111,170.666458053333
"8192",138.75,-29.749992177,42.1111163264444,6523.667798394,330.222263944889,135.111199771778,198.888523815555
"8193",140.25,-29.749992177,41.0000052153333,6447.89024487556,321.444501813111,141.333380271333,195.333229026667
"8194",141.75,-29.749992177,39.9999947846667,6453.001392494,318.888930611556,138.222237868222,230.555508617556
