species,x,y
VulpesVulpes,90.75,51.250007823
VulpesVulpes,92.25,51.250007823
VulpesVulpes,93.75,51.250007823
VulpesVulpes,95.25,51.250007823
VulpesVulpes,96.75,51.250007823
VulpesVulpes,98.25,51.250007823
VulpesVulpes,99.75,51.250007823
VulpesVulpes,101.25,51.250007823
VulpesVulpes,102.75,51.250007823
VulpesVulpes,104.25,51.250007823
VulpesVulpes,105.75,51.250007823
VulpesVulpes,107.25,51.250007823
VulpesVulpes,108.75,51.250007823
VulpesVulpes,110.25,51.250007823
VulpesVulpes,111.75,51.250007823
VulpesVulpes,113.25,51.250007823
VulpesVulpes,114.75,51.250007823
VulpesVulpes,116.25,51.250007823
VulpesVulpes,117.75,51.250007823
VulpesVulpes,119.25,51.250007823
VulpesVulpes,120.75,51.250007823
VulpesVulpes,122.25,51.250007823
VulpesVulpes,123.75,51.250007823
VulpesVulpes,125.25,51.250007823
VulpesVulpes,126.75,51.250007823
VulpesVulpes,128.25,51.250007823
VulpesVulpes,129.75,51.250007823
VulpesVulpes,131.25,51.250007823
VulpesVulpes,132.75,51.250007823
VulpesVulpes,134.25,51.250007823
VulpesVulpes,135.75,51.250007823
VulpesVulpes,137.25,51.250007823
VulpesVulpes,138.75,51.250007823
VulpesVulpes,140.25,51.250007823
VulpesVulpes,156.75,51.250007823
VulpesVulpes,158.25,51.250007823
VulpesVulpes,-123.75,49.750007823
VulpesVulpes,-122.25,49.750007823
VulpesVulpes,-120.75,49.750007823
VulpesVulpes,-119.25,49.750007823
VulpesVulpes,-117.75,49.750007823
VulpesVulpes,-116.25,49.750007823
VulpesVulpes,-114.75,49.750007823
VulpesVulpes,-113.25,49.750007823
VulpesVulpes,-111.75,49.750007823
VulpesVulpes,-110.25,49.750007823
VulpesVulpes,-108.75,49.750007823
VulpesVulpes,-107.25,49.750007823
VulpesVulpes,-105.75,49.750007823
VulpesVulpes,-104.25,49.750007823
VulpesVulpes,-102.75,49.750007823
VulpesVulpes,-101.25,49.750007823
VulpesVulpes,-99.75,49.750007823
VulpesVulpes,-98.25,49.750007823
VulpesVulpes,-96.75,49.750007823
VulpesVulpes,-95.25,49.750007823
VulpesVulpes,-93.75,49.750007823
VulpesVulpes,-92.25,49.750007823
VulpesVulpes,-90.75,49.750007823
VulpesVulpes,-89.25,49.750007823
VulpesVulpes,-87.75,49.750007823
VulpesVulpes,-86.25,49.750007823
VulpesVulpes,-84.75,49.750007823
VulpesVulpes,-83.25,49.750007823
VulpesVulpes,-81.75,49.750007823
VulpesVulpes,-80.25,49.750007823
VulpesVulpes,-78.75,49.750007823
VulpesVulpes,-77.25,49.750007823
VulpesVulpes,-75.75,49.750007823
VulpesVulpes,-74.25,49.750007823
VulpesVulpes,-72.75,49.750007823
VulpesVulpes,-71.25,49.750007823
VulpesVulpes,-69.75,49.750007823
VulpesVulpes,-68.25,49.750007823
VulpesVulpes,-66.75,49.750007823
VulpesVulpes,-63.75,49.750007823
VulpesVulpes,-62.25,49.750007823
VulpesVulpes,-60.75,49.750007823
VulpesVulpes,-57.75,49.750007823
VulpesVulpes,-56.25,49.750007823
VulpesVulpes,-54.75,49.750007823
VulpesVulpes,-53.25,49.750007823
VulpesVulpes,-5.25,49.750007823
VulpesVulpes,-3.75,49.750007823
VulpesVulpes,-0.75,49.750007823
VulpesVulpes,0.75,49.750007823
VulpesVulpes,2.25,49.750007823
VulpesVulpes,3.75,49.750007823
VulpesVulpes,5.25,49.750007823
VulpesVulpes,6.75,49.750007823
VulpesVulpes,8.25,49.750007823
VulpesVulpes,9.75,49.750007823
VulpesVulpes,11.25,49.750007823
VulpesVulpes,12.75,49.750007823
VulpesVulpes,14.25,49.750007823
VulpesVulpes,15.75,49.750007823
VulpesVulpes,17.25,49.750007823
VulpesVulpes,18.75,49.750007823
VulpesVulpes,20.25,49.750007823
VulpesVulpes,21.75,49.750007823
VulpesVulpes,23.25,49.750007823
VulpesVulpes,24.75,49.750007823
VulpesVulpes,26.25,49.750007823
VulpesVulpes,27.75,49.750007823
VulpesVulpes,29.25,49.750007823
VulpesVulpes,30.75,49.750007823
VulpesVulpes,32.25,49.750007823
VulpesVulpes,33.75,49.750007823
VulpesVulpes,35.25,49.750007823
VulpesVulpes,36.75,49.750007823
VulpesVulpes,38.25,49.750007823
VulpesVulpes,39.75,49.750007823
VulpesVulpes,41.25,49.750007823
VulpesVulpes,42.75,49.750007823
VulpesVulpes,44.25,49.750007823
VulpesVulpes,45.75,49.750007823
VulpesVulpes,47.25,49.750007823
VulpesVulpes,48.75,49.750007823
VulpesVulpes,50.25,49.750007823
VulpesVulpes,51.75,49.750007823
VulpesVulpes,53.25,49.750007823
VulpesVulpes,54.75,49.750007823
VulpesVulpes,56.25,49.750007823
VulpesVulpes,57.75,49.750007823
VulpesVulpes,59.25,49.750007823
VulpesVulpes,60.75,49.750007823
VulpesVulpes,62.25,49.750007823
VulpesVulpes,63.75,49.750007823
VulpesVulpes,65.25,49.750007823
VulpesVulpes,66.75,49.750007823
VulpesVulpes,68.25,49.750007823
VulpesVulpes,69.75,49.750007823
VulpesVulpes,71.25,49.750007823
VulpesVulpes,72.75,49.750007823
VulpesVulpes,74.25,49.750007823
VulpesVulpes,75.75,49.750007823
VulpesVulpes,77.25,49.750007823
VulpesVulpes,78.75,49.750007823
VulpesVulpes,80.25,49.750007823
VulpesVulpes,81.75,49.750007823
VulpesVulpes,83.25,49.750007823
VulpesVulpes,84.75,49.750007823
VulpesVulpes,86.25,49.750007823
VulpesVulpes,87.75,49.750007823
VulpesVulpes,89.25,49.750007823
VulpesVulpes,90.75,49.750007823
VulpesVulpes,92.25,49.750007823
VulpesVulpes,93.75,49.750007823
VulpesVulpes,95.25,49.750007823
VulpesVulpes,96.75,49.750007823
VulpesVulpes,98.25,49.750007823
VulpesVulpes,99.75,49.750007823
VulpesVulpes,101.25,49.750007823
VulpesVulpes,102.75,49.750007823
VulpesVulpes,104.25,49.750007823
VulpesVulpes,105.75,49.750007823
VulpesVulpes,107.25,49.750007823
VulpesVulpes,108.75,49.750007823
VulpesVulpes,110.25,49.750007823
VulpesVulpes,111.75,49.750007823
VulpesVulpes,113.25,49.750007823
VulpesVulpes,114.75,49.750007823
VulpesVulpes,116.25,49.750007823
VulpesVulpes,117.75,49.750007823
VulpesVulpes,119.25,49.750007823
VulpesVulpes,120.75,49.750007823
VulpesVulpes,122.25,49.750007823
VulpesVulpes,123.75,49.750007823
VulpesVulpes,125.25,49.750007823
VulpesVulpes,126.75,49.750007823
VulpesVulpes,128.25,49.750007823
VulpesVulpes,129.75,49.750007823
VulpesVulpes,131.25,49.750007823
VulpesVulpes,132.75,49.750007823
VulpesVulpes,134.25,49.750007823
VulpesVulpes,135.75,49.750007823
VulpesVulpes,137.25,49.750007823
VulpesVulpes,138.75,49.750007823
VulpesVulpes,140.25,49.750007823
VulpesVulpes,155.25,49.750007823
VulpesVulpes,-123.75,48.250007823
VulpesVulpes,-122.25,48.250007823
VulpesVulpes,-120.75,48.250007823
VulpesVulpes,-117.75,48.250007823
VulpesVulpes,-116.25,48.250007823
VulpesVulpes,-114.75,48.250007823
VulpesVulpes,-113.25,48.250007823
VulpesVulpes,-111.75,48.250007823
VulpesVulpes,-110.25,48.250007823
VulpesVulpes,-108.75,48.250007823
VulpesVulpes,-107.25,48.250007823
VulpesVulpes,-105.75,48.250007823
VulpesVulpes,-104.25,48.250007823
VulpesVulpes,-102.75,48.250007823
VulpesVulpes,-101.25,48.250007823
VulpesVulpes,-99.75,48.250007823
VulpesVulpes,-98.25,48.250007823
VulpesVulpes,-96.75,48.250007823
VulpesVulpes,-95.25,48.250007823
VulpesVulpes,-93.75,48.250007823
VulpesVulpes,-92.25,48.250007823
VulpesVulpes,-90.75,48.250007823
VulpesVulpes,-89.25,48.250007823
VulpesVulpes,-87.75,48.250007823
VulpesVulpes,-86.25,48.250007823
VulpesVulpes,-84.75,48.250007823
VulpesVulpes,-83.25,48.250007823
VulpesVulpes,-81.75,48.250007823
VulpesVulpes,-80.25,48.250007823
VulpesVulpes,-78.75,48.250007823
VulpesVulpes,-77.25,48.250007823
VulpesVulpes,-75.75,48.250007823
VulpesVulpes,-74.25,48.250007823
VulpesVulpes,-72.75,48.250007823
VulpesVulpes,-71.25,48.250007823
VulpesVulpes,-69.75,48.250007823
VulpesVulpes,-68.25,48.250007823
VulpesVulpes,-66.75,48.250007823
VulpesVulpes,-65.25,48.250007823
VulpesVulpes,-59.25,48.250007823
VulpesVulpes,-57.75,48.250007823
VulpesVulpes,-56.25,48.250007823
VulpesVulpes,-54.75,48.250007823
VulpesVulpes,-53.25,48.250007823
VulpesVulpes,-3.75,48.250007823
VulpesVulpes,-2.25,48.250007823
VulpesVulpes,-0.75,48.250007823
VulpesVulpes,0.75,48.250007823
VulpesVulpes,2.25,48.250007823
VulpesVulpes,3.75,48.250007823
VulpesVulpes,5.25,48.250007823
VulpesVulpes,6.75,48.250007823
VulpesVulpes,8.25,48.250007823
VulpesVulpes,9.75,48.250007823
VulpesVulpes,11.25,48.250007823
VulpesVulpes,12.75,48.250007823
VulpesVulpes,14.25,48.250007823
VulpesVulpes,15.75,48.250007823
VulpesVulpes,17.25,48.250007823
VulpesVulpes,18.75,48.250007823
VulpesVulpes,20.25,48.250007823
VulpesVulpes,21.75,48.250007823
VulpesVulpes,23.25,48.250007823
VulpesVulpes,24.75,48.250007823
VulpesVulpes,26.25,48.250007823
VulpesVulpes,27.75,48.250007823
VulpesVulpes,29.25,48.250007823
VulpesVulpes,30.75,48.250007823
VulpesVulpes,32.25,48.250007823
VulpesVulpes,33.75,48.250007823
VulpesVulpes,35.25,48.250007823
VulpesVulpes,36.75,48.250007823
VulpesVulpes,38.25,48.250007823
VulpesVulpes,39.75,48.250007823
VulpesVulpes,41.25,48.250007823
VulpesVulpes,42.75,48.250007823
VulpesVulpes,44.25,48.250007823
VulpesVulpes,45.75,48.250007823
VulpesVulpes,47.25,48.250007823
VulpesVulpes,48.75,48.250007823
VulpesVulpes,50.25,48.250007823
VulpesVulpes,51.75,48.250007823
VulpesVulpes,53.25,48.250007823
VulpesVulpes,54.75,48.250007823
VulpesVulpes,56.25,48.250007823
VulpesVulpes,57.75,48.250007823
VulpesVulpes,59.25,48.250007823
VulpesVulpes,60.75,48.250007823
VulpesVulpes,62.25,48.250007823
VulpesVulpes,63.75,48.250007823
VulpesVulpes,65.25,48.250007823
VulpesVulpes,66.75,48.250007823
VulpesVulpes,68.25,48.250007823
VulpesVulpes,69.75,48.250007823
VulpesVulpes,71.25,48.250007823
VulpesVulpes,72.75,48.250007823
VulpesVulpes,74.25,48.250007823
VulpesVulpes,75.75,48.250007823
VulpesVulpes,77.25,48.250007823
VulpesVulpes,78.75,48.250007823
VulpesVulpes,80.25,48.250007823
VulpesVulpes,81.75,48.250007823
VulpesVulpes,83.25,48.250007823
VulpesVulpes,84.75,48.250007823
VulpesVulpes,86.25,48.250007823
VulpesVulpes,87.75,48.250007823
VulpesVulpes,89.25,48.250007823
VulpesVulpes,90.75,48.250007823
VulpesVulpes,92.25,48.250007823
VulpesVulpes,93.75,48.250007823
VulpesVulpes,95.25,48.250007823
VulpesVulpes,96.75,48.250007823
VulpesVulpes,98.25,48.250007823
VulpesVulpes,99.75,48.250007823
VulpesVulpes,101.25,48.250007823
VulpesVulpes,102.75,48.250007823
VulpesVulpes,104.25,48.250007823
VulpesVulpes,105.75,48.250007823
VulpesVulpes,107.25,48.250007823
VulpesVulpes,108.75,48.250007823
VulpesVulpes,110.25,48.250007823
VulpesVulpes,111.75,48.250007823
VulpesVulpes,113.25,48.250007823
VulpesVulpes,114.75,48.250007823
VulpesVulpes,116.25,48.250007823
VulpesVulpes,117.75,48.250007823
VulpesVulpes,119.25,48.250007823
VulpesVulpes,120.75,48.250007823
VulpesVulpes,122.25,48.250007823
VulpesVulpes,123.75,48.250007823
VulpesVulpes,125.25,48.250007823
VulpesVulpes,126.75,48.250007823
VulpesVulpes,128.25,48.250007823
VulpesVulpes,129.75,48.250007823
VulpesVulpes,131.25,48.250007823
VulpesVulpes,132.75,48.250007823
VulpesVulpes,134.25,48.250007823
VulpesVulpes,135.75,48.250007823
VulpesVulpes,137.25,48.250007823
VulpesVulpes,138.75,48.250007823
VulpesVulpes,140.25,48.250007823
VulpesVulpes,-123.75,46.750007823
VulpesVulpes,-122.25,46.750007823
VulpesVulpes,-120.75,46.750007823
VulpesVulpes,-117.75,46.750007823
VulpesVulpes,-116.25,46.750007823
VulpesVulpes,-114.75,46.750007823
VulpesVulpes,-113.25,46.750007823
VulpesVulpes,-111.75,46.750007823
VulpesVulpes,-110.25,46.750007823
VulpesVulpes,-108.75,46.750007823
VulpesVulpes,-107.25,46.750007823
VulpesVulpes,-105.75,46.750007823
VulpesVulpes,-104.25,46.750007823
VulpesVulpes,-102.75,46.750007823
VulpesVulpes,-101.25,46.750007823
VulpesVulpes,-99.75,46.750007823
VulpesVulpes,-98.25,46.750007823
VulpesVulpes,-96.75,46.750007823
VulpesVulpes,-95.25,46.750007823
VulpesVulpes,-93.75,46.750007823
VulpesVulpes,-92.25,46.750007823
VulpesVulpes,-90.75,46.750007823
VulpesVulpes,-89.25,46.750007823
VulpesVulpes,-87.75,46.750007823
VulpesVulpes,-86.25,46.750007823
VulpesVulpes,-84.75,46.750007823
VulpesVulpes,-83.25,46.750007823
VulpesVulpes,-81.75,46.750007823
VulpesVulpes,-80.25,46.750007823
VulpesVulpes,-78.75,46.750007823
VulpesVulpes,-77.25,46.750007823
VulpesVulpes,-75.75,46.750007823
VulpesVulpes,-74.25,46.750007823
VulpesVulpes,-72.75,46.750007823
VulpesVulpes,-71.25,46.750007823
VulpesVulpes,-69.75,46.750007823
VulpesVulpes,-68.25,46.750007823
VulpesVulpes,-66.75,46.750007823
VulpesVulpes,-65.25,46.750007823
VulpesVulpes,-63.75,46.750007823
VulpesVulpes,-62.25,46.750007823
VulpesVulpes,-54.75,46.750007823
VulpesVulpes,-53.25,46.750007823
VulpesVulpes,-2.25,46.750007823
VulpesVulpes,-0.75,46.750007823
VulpesVulpes,0.75,46.750007823
VulpesVulpes,2.25,46.750007823
VulpesVulpes,3.75,46.750007823
VulpesVulpes,5.25,46.750007823
VulpesVulpes,6.75,46.750007823
VulpesVulpes,8.25,46.750007823
VulpesVulpes,9.75,46.750007823
VulpesVulpes,11.25,46.750007823
VulpesVulpes,12.75,46.750007823
VulpesVulpes,14.25,46.750007823
VulpesVulpes,15.75,46.750007823
VulpesVulpes,17.25,46.750007823
VulpesVulpes,18.75,46.750007823
VulpesVulpes,20.25,46.750007823
VulpesVulpes,21.75,46.750007823
VulpesVulpes,23.25,46.750007823
VulpesVulpes,24.75,46.750007823
VulpesVulpes,26.25,46.750007823
VulpesVulpes,27.75,46.750007823
VulpesVulpes,29.25,46.750007823
VulpesVulpes,30.75,46.750007823
VulpesVulpes,32.25,46.750007823
VulpesVulpes,33.75,46.750007823
VulpesVulpes,35.25,46.750007823
VulpesVulpes,36.75,46.750007823
VulpesVulpes,38.25,46.750007823
VulpesVulpes,39.75,46.750007823
VulpesVulpes,41.25,46.750007823
VulpesVulpes,42.75,46.750007823
VulpesVulpes,44.25,46.750007823
VulpesVulpes,45.75,46.750007823
VulpesVulpes,47.25,46.750007823
VulpesVulpes,48.75,46.750007823
VulpesVulpes,50.25,46.750007823
VulpesVulpes,51.75,46.750007823
VulpesVulpes,53.25,46.750007823
VulpesVulpes,54.75,46.750007823
VulpesVulpes,56.25,46.750007823
VulpesVulpes,57.75,46.750007823
VulpesVulpes,59.25,46.750007823
VulpesVulpes,60.75,46.750007823
VulpesVulpes,62.25,46.750007823
VulpesVulpes,63.75,46.750007823
VulpesVulpes,65.25,46.750007823
VulpesVulpes,66.75,46.750007823
VulpesVulpes,68.25,46.750007823
VulpesVulpes,69.75,46.750007823
VulpesVulpes,71.25,46.750007823
VulpesVulpes,72.75,46.750007823
VulpesVulpes,74.25,46.750007823
VulpesVulpes,75.75,46.750007823
VulpesVulpes,77.25,46.750007823
VulpesVulpes,78.75,46.750007823
VulpesVulpes,80.25,46.750007823
VulpesVulpes,81.75,46.750007823
VulpesVulpes,83.25,46.750007823
VulpesVulpes,84.75,46.750007823
VulpesVulpes,86.25,46.750007823
VulpesVulpes,87.75,46.750007823
VulpesVulpes,89.25,46.750007823
VulpesVulpes,90.75,46.750007823
VulpesVulpes,92.25,46.750007823
VulpesVulpes,93.75,46.750007823
VulpesVulpes,95.25,46.750007823
VulpesVulpes,96.75,46.750007823
VulpesVulpes,98.25,46.750007823
VulpesVulpes,99.75,46.750007823
VulpesVulpes,101.25,46.750007823
VulpesVulpes,102.75,46.750007823
VulpesVulpes,104.25,46.750007823
VulpesVulpes,105.75,46.750007823
VulpesVulpes,107.25,46.750007823
VulpesVulpes,108.75,46.750007823
VulpesVulpes,110.25,46.750007823
VulpesVulpes,111.75,46.750007823
VulpesVulpes,113.25,46.750007823
VulpesVulpes,114.75,46.750007823
VulpesVulpes,116.25,46.750007823
VulpesVulpes,117.75,46.750007823
VulpesVulpes,119.25,46.750007823
VulpesVulpes,120.75,46.750007823
VulpesVulpes,122.25,46.750007823
VulpesVulpes,123.75,46.750007823
VulpesVulpes,125.25,46.750007823
VulpesVulpes,126.75,46.750007823
VulpesVulpes,128.25,46.750007823
VulpesVulpes,129.75,46.750007823
VulpesVulpes,131.25,46.750007823
VulpesVulpes,132.75,46.750007823
VulpesVulpes,134.25,46.750007823
VulpesVulpes,135.75,46.750007823
VulpesVulpes,137.25,46.750007823
VulpesVulpes,138.75,46.750007823
VulpesVulpes,-123.75,45.250007823
VulpesVulpes,-122.25,45.250007823
VulpesVulpes,-120.75,45.250007823
VulpesVulpes,-116.25,45.250007823
VulpesVulpes,-114.75,45.250007823
VulpesVulpes,-113.25,45.250007823
VulpesVulpes,-111.75,45.250007823
VulpesVulpes,-110.25,45.250007823
VulpesVulpes,-108.75,45.250007823
VulpesVulpes,-107.25,45.250007823
VulpesVulpes,-105.75,45.250007823
VulpesVulpes,-104.25,45.250007823
VulpesVulpes,-102.75,45.250007823
VulpesVulpes,-101.25,45.250007823
VulpesVulpes,-99.75,45.250007823
VulpesVulpes,-98.25,45.250007823
VulpesVulpes,-96.75,45.250007823
VulpesVulpes,-95.25,45.250007823
VulpesVulpes,-93.75,45.250007823
VulpesVulpes,-92.25,45.250007823
VulpesVulpes,-90.75,45.250007823
VulpesVulpes,-89.25,45.250007823
VulpesVulpes,-87.75,45.250007823
VulpesVulpes,-86.25,45.250007823
VulpesVulpes,-84.75,45.250007823
VulpesVulpes,-83.25,45.250007823
VulpesVulpes,-81.75,45.250007823
VulpesVulpes,-80.25,45.250007823
VulpesVulpes,-78.75,45.250007823
VulpesVulpes,-77.25,45.250007823
VulpesVulpes,-75.75,45.250007823
VulpesVulpes,-74.25,45.250007823
VulpesVulpes,-72.75,45.250007823
VulpesVulpes,-71.25,45.250007823
VulpesVulpes,-69.75,45.250007823
VulpesVulpes,-68.25,45.250007823
VulpesVulpes,-66.75,45.250007823
VulpesVulpes,-65.25,45.250007823
VulpesVulpes,-63.75,45.250007823
VulpesVulpes,-62.25,45.250007823
VulpesVulpes,-0.75,45.250007823
VulpesVulpes,0.75,45.250007823
VulpesVulpes,2.25,45.250007823
VulpesVulpes,3.75,45.250007823
VulpesVulpes,5.25,45.250007823
VulpesVulpes,6.75,45.250007823
VulpesVulpes,8.25,45.250007823
VulpesVulpes,9.75,45.250007823
VulpesVulpes,11.25,45.250007823
VulpesVulpes,12.75,45.250007823
VulpesVulpes,14.25,45.250007823
VulpesVulpes,15.75,45.250007823
VulpesVulpes,17.25,45.250007823
VulpesVulpes,18.75,45.250007823
VulpesVulpes,20.25,45.250007823
VulpesVulpes,21.75,45.250007823
VulpesVulpes,23.25,45.250007823
VulpesVulpes,24.75,45.250007823
VulpesVulpes,26.25,45.250007823
VulpesVulpes,27.75,45.250007823
VulpesVulpes,29.25,45.250007823
VulpesVulpes,33.75,45.250007823
VulpesVulpes,35.25,45.250007823
VulpesVulpes,36.75,45.250007823
VulpesVulpes,38.25,45.250007823
VulpesVulpes,39.75,45.250007823
VulpesVulpes,41.25,45.250007823
VulpesVulpes,42.75,45.250007823
VulpesVulpes,44.25,45.250007823
VulpesVulpes,45.75,45.250007823
VulpesVulpes,47.25,45.250007823
VulpesVulpes,48.75,45.250007823
VulpesVulpes,51.75,45.250007823
VulpesVulpes,53.25,45.250007823
VulpesVulpes,54.75,45.250007823
VulpesVulpes,56.25,45.250007823
VulpesVulpes,57.75,45.250007823
VulpesVulpes,60.75,45.250007823
VulpesVulpes,62.25,45.250007823
VulpesVulpes,63.75,45.250007823
VulpesVulpes,65.25,45.250007823
VulpesVulpes,66.75,45.250007823
VulpesVulpes,68.25,45.250007823
VulpesVulpes,69.75,45.250007823
VulpesVulpes,71.25,45.250007823
VulpesVulpes,72.75,45.250007823
VulpesVulpes,74.25,45.250007823
VulpesVulpes,75.75,45.250007823
VulpesVulpes,77.25,45.250007823
VulpesVulpes,78.75,45.250007823
VulpesVulpes,80.25,45.250007823
VulpesVulpes,81.75,45.250007823
VulpesVulpes,83.25,45.250007823
VulpesVulpes,84.75,45.250007823
VulpesVulpes,86.25,45.250007823
VulpesVulpes,87.75,45.250007823
VulpesVulpes,89.25,45.250007823
VulpesVulpes,90.75,45.250007823
VulpesVulpes,92.25,45.250007823
VulpesVulpes,93.75,45.250007823
VulpesVulpes,95.25,45.250007823
VulpesVulpes,96.75,45.250007823
VulpesVulpes,98.25,45.250007823
VulpesVulpes,99.75,45.250007823
VulpesVulpes,101.25,45.250007823
VulpesVulpes,102.75,45.250007823
VulpesVulpes,104.25,45.250007823
VulpesVulpes,105.75,45.250007823
VulpesVulpes,107.25,45.250007823
VulpesVulpes,108.75,45.250007823
VulpesVulpes,110.25,45.250007823
VulpesVulpes,111.75,45.250007823
VulpesVulpes,113.25,45.250007823
VulpesVulpes,114.75,45.250007823
VulpesVulpes,116.25,45.250007823
VulpesVulpes,117.75,45.250007823
VulpesVulpes,119.25,45.250007823
VulpesVulpes,120.75,45.250007823
VulpesVulpes,122.25,45.250007823
VulpesVulpes,123.75,45.250007823
VulpesVulpes,125.25,45.250007823
VulpesVulpes,126.75,45.250007823
VulpesVulpes,128.25,45.250007823
VulpesVulpes,129.75,45.250007823
VulpesVulpes,131.25,45.250007823
VulpesVulpes,132.75,45.250007823
VulpesVulpes,134.25,45.250007823
VulpesVulpes,135.75,45.250007823
VulpesVulpes,137.25,45.250007823
VulpesVulpes,141.75,45.250007823
VulpesVulpes,143.25,45.250007823
VulpesVulpes,147.75,45.250007823
VulpesVulpes,149.25,45.250007823
VulpesVulpes,-123.75,43.750007823
VulpesVulpes,-122.25,43.750007823
VulpesVulpes,-120.75,43.750007823
VulpesVulpes,-116.25,43.750007823
VulpesVulpes,-114.75,43.750007823
VulpesVulpes,-113.25,43.750007823
VulpesVulpes,-111.75,43.750007823
VulpesVulpes,-110.25,43.750007823
VulpesVulpes,-108.75,43.750007823
VulpesVulpes,-107.25,43.750007823
VulpesVulpes,-105.75,43.750007823
VulpesVulpes,-104.25,43.750007823
VulpesVulpes,-102.75,43.750007823
VulpesVulpes,-101.25,43.750007823
VulpesVulpes,-99.75,43.750007823
VulpesVulpes,-98.25,43.750007823
VulpesVulpes,-96.75,43.750007823
VulpesVulpes,-95.25,43.750007823
VulpesVulpes,-93.75,43.750007823
VulpesVulpes,-92.25,43.750007823
VulpesVulpes,-90.75,43.750007823
VulpesVulpes,-89.25,43.750007823
VulpesVulpes,-87.75,43.750007823
VulpesVulpes,-86.25,43.750007823
VulpesVulpes,-84.75,43.750007823
VulpesVulpes,-83.25,43.750007823
VulpesVulpes,-81.75,43.750007823
VulpesVulpes,-80.25,43.750007823
VulpesVulpes,-78.75,43.750007823
VulpesVulpes,-77.25,43.750007823
VulpesVulpes,-75.75,43.750007823
VulpesVulpes,-74.25,43.750007823
VulpesVulpes,-72.75,43.750007823
VulpesVulpes,-71.25,43.750007823
VulpesVulpes,-69.75,43.750007823
VulpesVulpes,-65.25,43.750007823
VulpesVulpes,-8.25,43.750007823
VulpesVulpes,-6.75,43.750007823
VulpesVulpes,-5.25,43.750007823
VulpesVulpes,-3.75,43.750007823
VulpesVulpes,-2.25,43.750007823
VulpesVulpes,-0.75,43.750007823
VulpesVulpes,0.75,43.750007823
VulpesVulpes,2.25,43.750007823
VulpesVulpes,3.75,43.750007823
VulpesVulpes,5.25,43.750007823
VulpesVulpes,6.75,43.750007823
VulpesVulpes,8.25,43.750007823
VulpesVulpes,9.75,43.750007823
VulpesVulpes,11.25,43.750007823
VulpesVulpes,12.75,43.750007823
VulpesVulpes,14.25,43.750007823
VulpesVulpes,15.75,43.750007823
VulpesVulpes,17.25,43.750007823
VulpesVulpes,18.75,43.750007823
VulpesVulpes,20.25,43.750007823
VulpesVulpes,21.75,43.750007823
VulpesVulpes,23.25,43.750007823
VulpesVulpes,24.75,43.750007823
VulpesVulpes,26.25,43.750007823
VulpesVulpes,27.75,43.750007823
VulpesVulpes,39.75,43.750007823
VulpesVulpes,41.25,43.750007823
VulpesVulpes,42.75,43.750007823
VulpesVulpes,44.25,43.750007823
VulpesVulpes,45.75,43.750007823
VulpesVulpes,47.25,43.750007823
VulpesVulpes,50.25,43.750007823
VulpesVulpes,51.75,43.750007823
VulpesVulpes,53.25,43.750007823
VulpesVulpes,54.75,43.750007823
VulpesVulpes,56.25,43.750007823
VulpesVulpes,57.75,43.750007823
VulpesVulpes,59.25,43.750007823
VulpesVulpes,60.75,43.750007823
VulpesVulpes,62.25,43.750007823
VulpesVulpes,63.75,43.750007823
VulpesVulpes,65.25,43.750007823
VulpesVulpes,66.75,43.750007823
VulpesVulpes,68.25,43.750007823
VulpesVulpes,69.75,43.750007823
VulpesVulpes,71.25,43.750007823
VulpesVulpes,72.75,43.750007823
VulpesVulpes,74.25,43.750007823
VulpesVulpes,75.75,43.750007823
VulpesVulpes,77.25,43.750007823
VulpesVulpes,78.75,43.750007823
VulpesVulpes,80.25,43.750007823
VulpesVulpes,81.75,43.750007823
VulpesVulpes,83.25,43.750007823
VulpesVulpes,84.75,43.750007823
VulpesVulpes,86.25,43.750007823
VulpesVulpes,87.75,43.750007823
VulpesVulpes,89.25,43.750007823
VulpesVulpes,90.75,43.750007823
VulpesVulpes,92.25,43.750007823
VulpesVulpes,93.75,43.750007823
VulpesVulpes,95.25,43.750007823
VulpesVulpes,96.75,43.750007823
VulpesVulpes,98.25,43.750007823
VulpesVulpes,99.75,43.750007823
VulpesVulpes,101.25,43.750007823
VulpesVulpes,102.75,43.750007823
VulpesVulpes,104.25,43.750007823
VulpesVulpes,105.75,43.750007823
VulpesVulpes,107.25,43.750007823
VulpesVulpes,108.75,43.750007823
VulpesVulpes,110.25,43.750007823
VulpesVulpes,111.75,43.750007823
VulpesVulpes,113.25,43.750007823
VulpesVulpes,114.75,43.750007823
VulpesVulpes,116.25,43.750007823
VulpesVulpes,117.75,43.750007823
VulpesVulpes,119.25,43.750007823
VulpesVulpes,120.75,43.750007823
VulpesVulpes,122.25,43.750007823
VulpesVulpes,123.75,43.750007823
VulpesVulpes,125.25,43.750007823
VulpesVulpes,126.75,43.750007823
VulpesVulpes,128.25,43.750007823
VulpesVulpes,129.75,43.750007823
VulpesVulpes,131.25,43.750007823
VulpesVulpes,132.75,43.750007823
VulpesVulpes,134.25,43.750007823
VulpesVulpes,135.75,43.750007823
VulpesVulpes,141.75,43.750007823
VulpesVulpes,143.25,43.750007823
VulpesVulpes,144.75,43.750007823
VulpesVulpes,-123.75,42.250007823
VulpesVulpes,-122.25,42.250007823
VulpesVulpes,-120.75,42.250007823
VulpesVulpes,-116.25,42.250007823
